0	383	13
0	200	3
0	68	14
0	359	11
0	25	9
0	235	18
0	33	13
0	445	1
0	304	14
0	358	15
0	60	16
0	165	14
0	270	9
0	446	6
0	317	13
0	276	15
0	349	13
0	506	6
0	116	1
0	455	15
0	429	9
0	296	9
0	81	1
0	443	3
0	498	15
0	473	10
0	234	5
0	179	7
0	260	3
0	160	6
0	120	16
0	437	11
0	285	1
0	151	20
0	474	9
0	397	11
0	93	3
0	272	20
0	329	12
0	9	17
0	450	3
0	187	12
0	328	16
0	201	8
0	439	10
0	250	18
0	293	10
0	350	20
0	226	12
0	401	13
0	422	3
0	72	11
0	399	6
0	413	2
0	414	3
0	427	8
0	230	18
0	324	20
0	227	12
0	12	15
0	479	3
0	171	14
0	488	20
0	493	1
0	175	1
0	309	2
0	480	19
0	438	12
0	343	18
0	65	13
0	400	2
0	347	8
0	94	11
0	403	20
0	19	18
0	433	18
0	372	15
0	96	11
0	215	10
0	288	8
0	305	14
0	448	10
0	221	2
0	410	9
0	86	14
0	67	14
0	0	4
0	387	2
0	155	20
0	54	12
0	261	1
0	71	10
0	430	15
1	226	5
1	461	5
1	375	13
1	443	11
1	44	5
1	237	17
1	369	3
1	495	11
1	472	10
1	140	4
1	284	7
1	99	11
1	5	15
1	448	7
1	300	15
1	252	12
1	265	15
1	406	13
1	438	20
1	8	13
1	31	17
1	76	1
1	171	8
1	415	10
1	287	7
1	389	2
1	447	10
1	13	5
1	342	13
1	183	16
1	82	19
1	485	9
1	202	17
1	496	5
1	162	7
1	129	10
1	95	17
1	217	12
1	230	4
1	437	14
1	134	17
1	116	3
1	313	4
1	379	16
1	39	2
1	473	12
1	108	20
1	283	13
1	178	3
1	131	17
1	221	1
1	177	12
1	310	2
1	21	17
1	42	20
1	341	12
1	112	20
1	30	1
1	316	20
1	211	8
1	408	4
1	146	17
1	68	2
1	50	13
1	505	5
1	74	8
1	169	19
1	9	11
1	118	4
1	170	14
1	57	1
1	101	19
1	412	13
1	509	20
1	270	4
1	0	17
1	238	9
1	55	5
1	157	15
1	51	11
1	220	15
1	343	8
1	372	19
1	187	16
1	285	11
1	282	10
1	79	15
1	400	16
1	165	15
1	295	10
1	272	17
1	248	9
1	403	14
1	371	15
1	417	13
1	422	11
1	456	2
1	299	6
1	463	15
1	419	2
1	259	8
1	94	20
1	289	8
1	212	14
1	38	14
1	357	1
1	418	3
1	274	18
1	64	9
1	359	17
1	292	2
1	47	3
1	83	18
1	233	7
1	208	14
1	209	5
1	130	14
1	75	2
1	413	5
1	401	14
1	25	19
1	307	11
1	229	13
1	36	3
1	173	3
1	428	19
1	228	20
1	41	2
1	399	17
1	43	18
1	444	6
1	500	7
1	459	17
1	254	10
1	454	8
1	318	16
1	214	19
1	298	15
1	125	17
1	124	18
1	7	2
1	235	6
1	137	6
1	484	12
1	487	12
1	87	13
1	154	14
1	110	13
1	390	12
1	488	1
1	352	17
1	434	16
1	71	14
1	346	18
1	281	6
1	196	4
1	132	19
1	374	19
1	328	9
1	462	6
1	109	15
1	10	7
1	105	19
1	398	16
1	243	11
1	436	8
1	69	12
1	194	3
1	150	15
1	506	18
1	17	7
1	362	19
1	457	1
1	353	6
1	345	14
1	27	6
1	242	17
1	126	10
1	315	14
1	378	2
1	181	10
1	502	15
1	179	15
1	189	11
1	100	17
1	377	10
1	368	1
1	246	13
1	339	16
1	308	17
1	216	1
1	201	12
1	85	11
1	411	3
1	391	18
1	23	14
1	453	14
1	67	5
1	392	9
1	206	12
2	508	9
2	486	6
2	193	18
2	397	1
2	285	7
2	348	7
2	402	3
2	2	5
2	351	19
2	222	12
2	502	1
2	273	15
2	176	11
2	216	19
2	192	6
2	281	4
2	358	8
2	315	2
2	101	19
2	182	11
2	382	18
2	479	12
2	318	17
2	404	19
2	329	1
2	304	2
2	380	20
2	383	8
2	41	10
2	411	20
2	84	11
2	189	14
2	34	10
2	398	2
2	350	4
2	465	9
2	85	12
2	460	13
2	171	16
2	77	14
2	442	11
2	434	14
2	506	17
2	70	14
2	303	20
2	21	13
2	225	14
2	255	17
2	269	12
2	268	15
2	282	10
2	270	12
2	302	7
2	258	20
2	144	5
2	212	17
2	24	2
2	27	8
2	65	2
2	96	17
2	235	3
2	395	12
2	357	2
2	155	20
2	203	12
2	154	4
2	146	7
2	464	16
2	353	12
2	312	14
2	48	2
2	346	15
2	116	19
2	181	20
2	230	5
2	262	16
2	429	11
2	416	3
2	57	7
2	455	18
2	433	12
2	260	5
2	14	8
2	51	14
2	299	18
2	31	10
2	238	1
2	202	20
2	352	5
2	430	6
2	60	2
2	0	13
2	388	17
2	511	11
2	135	15
2	389	15
2	272	7
2	220	12
2	221	8
2	466	6
2	338	16
2	367	4
2	423	3
2	236	10
2	19	10
2	134	19
2	431	18
2	197	13
2	195	20
2	310	4
2	93	2
2	372	7
2	28	4
2	64	3
2	488	13
2	480	6
2	117	17
2	148	5
2	72	6
2	373	15
2	394	6
2	306	11
2	100	10
2	491	15
2	339	18
2	381	5
2	218	9
2	157	20
2	97	10
2	20	9
2	42	16
2	91	16
2	390	14
2	361	9
2	201	3
2	123	5
2	495	3
2	336	15
2	204	17
2	90	10
2	160	10
2	510	4
2	37	17
2	376	20
2	130	6
2	317	4
2	504	15
2	119	15
2	214	10
2	420	17
2	369	15
2	475	4
2	133	19
2	112	17
2	449	16
2	156	14
2	485	16
2	18	6
2	33	7
2	412	5
2	438	9
2	323	18
2	248	19
3	263	18
3	234	9
3	353	4
3	335	5
3	247	14
3	289	7
3	78	19
3	175	20
3	188	7
3	416	15
3	461	7
3	380	17
3	486	17
3	367	18
3	40	8
3	330	15
3	407	17
3	459	8
3	30	15
3	264	13
3	163	12
3	57	1
3	242	13
3	2	19
3	285	9
3	422	2
3	53	13
3	357	6
3	15	4
3	90	15
3	71	12
3	420	17
3	134	11
3	196	17
3	1	15
3	326	14
3	66	20
3	299	3
3	359	4
3	56	16
3	143	11
3	260	7
3	271	12
3	111	6
3	190	9
3	372	10
3	419	20
3	0	15
3	511	1
3	250	2
3	389	3
3	85	17
3	308	6
3	377	20
3	337	10
3	243	4
3	415	12
3	503	16
3	46	12
3	182	2
3	427	6
3	506	16
3	288	1
3	364	4
3	501	13
3	20	2
3	413	15
3	432	4
3	361	14
3	180	18
3	265	2
3	235	1
3	80	11
3	352	6
3	55	2
3	383	4
3	293	13
3	376	14
3	109	7
3	484	13
3	280	2
3	171	2
3	75	14
3	153	8
3	323	5
3	237	7
3	426	5
3	121	11
3	480	6
3	68	11
3	473	14
3	371	19
3	124	11
3	72	2
3	370	2
3	317	4
3	35	18
3	425	6
3	5	7
3	381	2
3	191	9
3	21	2
3	158	20
3	113	16
3	135	9
3	331	5
3	213	12
3	400	3
3	223	1
3	423	18
3	63	19
3	14	17
3	328	5
3	33	7
3	151	5
3	39	14
3	394	11
3	141	1
3	181	4
3	69	5
3	292	4
3	65	9
3	497	9
3	414	15
3	339	6
3	266	16
3	102	6
3	477	8
3	122	18
3	311	7
3	366	8
3	481	20
3	303	4
3	209	14
3	399	5
3	363	8
3	244	11
3	138	2
3	305	8
3	201	2
3	276	11
3	505	14
3	185	15
3	322	9
3	18	10
3	391	8
3	402	4
3	114	14
3	500	12
3	168	8
3	144	3
3	81	13
3	495	14
3	100	11
3	155	6
3	227	4
3	488	2
3	504	1
3	16	10
3	298	6
3	257	17
3	204	14
3	159	3
3	216	20
3	336	8
3	199	17
3	471	5
3	52	9
3	338	7
3	341	11
3	460	3
3	355	6
3	291	16
3	89	6
4	157	5
4	465	12
4	336	20
4	385	18
4	1	5
4	18	19
4	352	9
4	484	14
4	499	17
4	444	13
4	451	6
4	22	5
4	85	19
4	189	11
4	219	17
4	152	1
4	172	15
4	455	8
4	498	14
4	495	12
4	162	18
4	209	4
4	434	3
4	290	12
4	134	7
4	406	8
4	171	13
4	63	7
4	21	20
4	464	9
4	214	16
4	381	3
4	272	4
4	250	12
4	123	12
4	224	4
4	141	15
4	356	3
4	329	9
4	463	19
4	88	3
4	46	11
4	90	14
4	330	4
4	126	7
4	218	9
4	80	6
4	504	1
4	467	16
4	466	20
4	109	9
4	181	17
4	39	7
4	436	3
4	274	19
4	197	18
4	288	1
4	97	7
4	177	3
4	261	8
4	57	5
4	480	10
4	148	7
4	410	9
4	140	3
4	244	14
4	35	16
4	302	19
4	165	2
4	268	17
4	31	4
4	205	9
4	415	11
4	396	2
4	106	2
4	142	20
4	368	6
