0	42	19
0	16	20
0	51	12
0	31	20
0	9	4
0	27	16
0	5	11
0	4	5
0	2	13
0	46	1
0	22	18
0	45	11
0	50	2
0	49	18
0	11	2
0	8	8
0	15	5
0	37	20
0	34	7
0	53	19
0	54	13
0	18	14
1	18	3
1	14	13
1	21	8
1	12	3
1	34	5
1	24	9
1	8	16
1	48	13
1	10	13
1	57	2
1	25	16
1	38	3
1	29	11
1	11	5
1	58	1
1	3	9
1	53	7
1	20	15
1	62	20
1	42	4
1	19	12
1	37	19
1	16	6
1	35	19
1	17	3
1	15	2
1	55	16
1	59	19
2	23	12
2	36	9
2	14	18
2	19	20
2	9	7
2	27	2
2	40	9
2	2	11
2	21	5
2	6	5
2	39	5
2	50	1
3	38	2
3	6	11
3	26	5
3	48	19
3	51	6
3	32	9
3	20	2
3	62	8
3	10	1
3	2	9
3	29	9
3	58	20
3	27	14
3	44	3
3	25	11
3	55	4
3	40	18
3	39	7
3	24	1
3	53	3
3	8	8
3	43	6
3	56	1
3	33	17
4	60	4
4	5	16
4	26	1
4	4	12
4	29	6
4	43	18
4	2	1
4	13	16
4	47	1
4	35	11
4	22	17
4	54	13
4	36	1
4	34	19
4	1	12
4	9	19
4	28	7
4	24	18
4	11	6
4	46	20
5	25	2
5	44	1
5	36	6
5	47	8
5	62	5
5	2	3
5	9	15
5	56	4
5	28	14
5	32	12
5	37	14
5	34	13
5	48	11
5	38	17
5	54	17
5	49	13
5	22	16
5	17	8
5	60	5
5	29	3
6	46	4
6	42	6
6	43	19
6	20	3
6	21	1
6	47	6
6	49	2
6	33	7
6	48	3
6	56	11
6	63	15
6	35	12
6	26	1
6	34	7
6	59	9
6	45	8
6	36	15
6	44	7
6	11	8
7	9	17
7	42	7
7	24	2
7	56	4
7	14	8
8	28	11
8	62	14
8	18	20
8	8	18
8	23	20
8	40	18
8	11	17
8	53	6
8	33	3
8	7	1
8	10	5
8	50	7
8	16	12
8	43	19
9	49	3
9	38	17
9	46	6
9	53	11
9	1	8
9	51	5
9	13	4
9	10	12
10	49	19
10	43	17
10	34	10
10	5	11
10	0	12
10	30	11
10	13	17
10	42	15
10	60	7
10	14	14
10	23	11
10	44	2
12	48	11
13	50	10
13	27	17
13	18	20
13	49	7
13	61	12
13	2	15
13	35	14
13	17	6
13	59	3
13	52	17
13	42	12
13	24	2
14	13	8
14	61	16
14	45	19
15	13	11
15	2	10
15	12	19
15	21	10
15	33	1
15	53	20
15	15	11
15	50	20
15	44	17
15	43	15
15	42	13
15	51	15
15	8	4
15	24	14
15	40	1
15	27	19
15	52	1
15	19	4
15	45	6
15	30	5
15	29	10
15	10	17
15	31	15
15	63	12
15	56	15
15	39	2
16	14	12
16	6	10
16	30	18
16	45	5
16	47	3
16	33	14
16	37	19
16	18	8
16	16	11
16	38	5
16	31	15
16	11	1
17	31	6
17	12	13
17	4	12
17	3	17
17	54	15
17	29	13
17	47	17
18	49	7
18	38	17
18	43	1
18	25	17
18	4	12
18	45	2
18	26	15
18	18	20
18	35	15
18	33	16
19	50	9
19	49	18
19	32	2
19	35	8
19	11	13
19	14	8
19	24	8
19	22	2
19	43	6
19	42	4
19	9	3
19	6	7
19	8	19
19	45	11
19	20	5
20	39	12
20	28	11
20	32	3
20	63	12
20	11	6
20	13	14
20	58	5
20	48	9
20	47	3
20	51	6
20	21	11
20	35	7
20	9	7
20	15	4
20	0	12
20	18	1
21	45	14
21	3	18
21	32	5
21	25	15
21	34	3
21	58	20
21	28	6
21	54	13
21	44	14
21	0	9
21	21	7
21	50	7
21	27	5
21	61	4
21	53	20
21	31	11
21	46	10
21	4	6
21	33	2
22	12	6
22	50	20
22	55	11
22	53	16
22	14	4
22	51	17
22	46	6
22	44	10
22	35	2
22	42	6
22	60	14
22	40	20
22	6	15
22	29	15
22	63	14
22	21	14
22	16	12
23	30	10
23	34	10
23	43	2
23	1	9
23	4	20
23	63	19
23	38	12
23	12	9
23	3	1
23	11	11
23	40	13
23	26	6
23	6	16
23	50	20
23	24	18
24	62	2
24	61	14
24	24	6
24	42	12
24	39	20
24	43	19
24	50	12
24	33	2
24	11	4
24	12	3
24	25	1
24	22	16
24	59	1
24	52	5
24	27	8
25	61	11
25	50	4
25	46	8
25	56	5
25	17	8
25	40	7
25	55	17
25	44	5
25	57	15
25	63	2
25	48	18
25	51	2
25	12	11
25	52	14
25	16	4
25	11	9
25	59	8
25	29	17
26	49	2
26	9	7
26	20	16
26	8	12
26	22	18
26	56	2
26	62	4
26	53	4
26	33	7
26	26	14
26	21	7
26	39	16
26	17	14
26	51	19
26	38	17
26	11	15
26	16	7
26	60	15
26	15	16
26	46	3
