0	653	18
0	168	44
0	486	30
1	710	48
1	604	12
1	475	30
2	289	44
2	219	33
2	357	13
3	161	11
3	0	18
3	235	38
4	724	26
4	715	1
4	110	28
5	515	29
5	488	22
5	229	14
6	161	11
6	143	7
6	318	27
7	116	6
7	462	31
7	102	32
8	98	46
8	472	1
8	612	30
9	278	22
9	59	4
9	371	42
10	618	42
10	23	29
10	693	3
11	726	40
11	506	35
11	580	46
12	154	49
12	415	13
12	193	48
13	455	17
13	395	50
13	667	22
14	395	43
14	465	1
14	375	16
15	127	30
15	601	12
15	174	3
16	70	45
16	555	36
16	337	49
17	496	4
17	293	7
17	554	1
18	177	40
18	346	9
18	197	17
19	657	0
19	242	4
19	223	45
20	343	18
20	390	32
20	603	24
21	462	28
21	373	37
21	678	15
22	95	27
22	357	1
22	406	18
23	698	12
23	189	8
23	676	27
24	66	11
24	3	26
24	341	22
25	334	5
25	198	36
25	534	32
26	468	3
26	357	47
26	649	41
27	211	1
27	107	45
27	728	48
28	659	39
28	401	17
28	564	46
29	110	24
29	388	40
29	307	32
30	414	22
30	380	34
30	100	15
31	118	9
31	11	42
31	618	50
32	396	18
32	130	15
32	222	34
33	171	10
33	304	23
33	429	16
34	551	6
34	328	20
34	308	7
35	108	2
35	51	39
35	264	41
36	675	45
36	38	40
36	101	32
37	276	14
37	589	42
37	181	2
38	611	29
38	46	13
38	726	16
39	315	6
39	528	48
39	13	24
40	405	10
40	359	41
40	8	7
41	578	18
41	530	28
41	652	17
42	662	20
42	468	2
42	69	6
43	300	4
43	427	18
43	60	20
44	518	30
44	476	30
44	543	6
45	569	25
45	697	10
45	709	26
46	711	20
46	183	45
46	435	9
47	321	35
47	374	33
47	26	35
48	536	43
48	651	35
48	569	20
49	531	0
49	443	43
49	132	5
50	244	22
50	329	27
50	341	14
51	340	35
51	36	21
51	13	35
52	340	0
52	476	8
52	615	25
53	392	20
53	173	29
53	91	6
54	223	30
54	89	11
54	551	50
55	118	23
55	515	41
55	387	41
56	5	15
56	46	39
56	592	33
57	114	12
57	396	4
57	698	27
58	246	4
58	122	24
58	58	29
59	659	29
59	395	24
59	162	44
60	180	10
60	73	44
60	308	35
61	221	40
61	488	2
61	194	11
62	362	8
62	415	36
62	696	16
63	682	1
63	570	11
63	384	49
64	523	0
64	208	35
64	307	6
65	562	24
65	142	29
65	516	3
66	506	6
66	575	5
66	304	1
67	462	44
67	496	5
67	650	50
68	550	20
68	317	15
