0	150	31
0	160	38
1	149	6
1	177	47
2	106	24
2	242	14
3	49	35
3	161	44
4	12	20
4	242	21
5	197	32
5	174	28
6	12	17
6	10	14
7	129	28
7	54	44
8	14	50
8	163	6
9	88	48
9	53	33
10	91	0
10	169	44
11	207	20
11	240	11
12	133	10
12	194	29
13	159	36
13	163	41
14	141	2
14	108	35
15	78	9
15	179	2
16	218	23
16	10	28
17	141	21
17	101	27
18	178	41
18	22	15
19	60	35
19	39	29
20	195	24
20	55	26
21	42	47
21	101	12
22	231	45
22	130	35
23	32	31
23	7	40
24	204	37
24	33	29
25	167	1
25	212	41
26	52	9
26	96	40
27	85	33
27	180	19
28	190	6
28	179	10
29	186	28
29	149	9
30	63	27
30	6	9
31	43	50
31	81	20
32	236	21
32	26	8
33	144	18
33	234	47
34	241	36
34	181	25
35	116	48
35	118	14
36	89	20
36	78	32
37	38	49
37	178	10
38	86	1
38	5	30
39	42	24
39	20	21
40	201	46
40	214	39
41	170	28
41	25	24
42	186	43
42	184	2
43	216	40
43	125	35
44	125	44
44	36	36
45	140	5
45	111	50
46	188	35
46	100	12
47	153	18
47	57	29
48	188	22
48	79	38
49	124	18
49	20	41
50	34	41
50	71	48
51	85	26
51	112	33
52	99	23
52	116	40
53	12	25
53	124	25
54	88	10
54	138	46
55	60	0
55	192	38
56	194	5
56	19	23
57	66	29
57	215	25
58	25	36
58	202	13
59	194	1
59	38	23
60	238	19
60	119	9
61	229	37
61	72	43
62	193	29
62	59	17
63	201	16
63	102	31
64	63	38
64	214	10
65	188	4
65	40	12
66	138	23
66	193	23
67	70	38
67	193	28
68	207	9
68	4	34
69	176	50
69	137	47
70	12	31
70	90	37
71	125	42
71	241	50
72	68	33
72	229	35
73	171	19
73	188	49
74	48	40
74	94	47
75	51	14
75	188	8
76	28	38
76	25	49
77	181	1
77	67	12
78	25	49
78	65	37
79	192	6
79	142	20
80	123	16
80	97	34
81	169	24
81	188	19
82	48	14
82	106	4
83	146	36
83	76	7
84	53	17
84	71	12
85	150	34
85	181	2
86	54	7
86	215	48
87	60	43
87	228	4
88	50	32
88	156	13
89	138	0
89	180	40
90	164	42
90	40	37
91	71	13
91	53	6
92	0	48
92	12	7
93	240	17
93	194	39
94	89	48
94	63	21
95	198	12
95	170	24
96	41	16
96	55	4
97	99	8
97	109	13
98	29	32
98	67	32
99	40	10
99	103	42
100	218	22
100	152	37
101	147	26
101	41	6
102	24	26
102	184	34
103	223	8
103	115	12
104	231	21
104	59	35
105	115	37
105	82	2
106	156	40
106	23	3
107	82	46
107	147	15
108	141	2
108	88	3
109	136	40
109	132	47
110	127	16
110	237	8
111	188	50
111	114	35
112	117	13
112	236	30
113	92	3
113	145	5
114	174	33
114	83	10
115	32	15
115	25	36
116	21	39
116	17	32
117	68	14
117	92	12
118	119	7
118	73	16
119	232	35
119	207	20
120	111	3
120	17	13
121	203	31
121	94	30
122	215	23
122	53	8
123	87	21
123	113	50
124	56	50
124	196	17
125	38	37
125	18	17
126	21	6
126	10	49
127	235	17
127	208	30
128	23	42
128	166	31
129	218	18
129	222	19
130	187	10
130	206	3
131	226	43
131	183	11
132	8	44
132	60	32
133	51	21
133	157	10
134	113	11
134	0	24
135	126	2
135	53	14
136	57	21
136	45	0
137	26	21
137	182	27
138	14	40
138	1	48
139	230	13
139	55	10
140	182	21
140	210	41
141	235	12
141	16	49
142	0	35
142	51	29
143	64	28
143	139	28
144	21	25
144	68	39
145	236	49
145	161	17
146	160	45
146	201	41
147	39	46
147	123	24
148	96	25
148	50	36
149	33	7
149	125	26
150	239	7
150	116	1
151	11	7
151	127	42
152	20	3
152	184	35
153	41	11
153	59	39
154	96	2
154	195	5
155	235	5
155	140	36
156	51	37
156	74	28
157	168	9
157	56	48
158	225	28
158	99	25
159	233	8
159	140	7
160	102	23
160	121	25
161	46	2
161	164	24
162	78	4
162	82	37
163	99	14
163	187	44
164	232	8
164	103	4
165	190	48
165	26	0
166	65	32
166	17	5
167	204	4
167	182	12
168	162	42
168	1	44
169	2	15
169	65	19
170	136	37
170	226	4
171	4	20
171	153	2
172	173	29
172	112	22
173	52	33
173	60	35
174	159	1
174	21	23
175	189	46
175	102	7
176	41	35
176	138	22
177	137	25
177	54	26
178	34	47
178	173	47
179	199	2
179	52	3
180	92	33
180	230	12
181	143	29
181	28	11
182	198	6
182	133	4
183	83	12
183	41	0
184	153	16
184	61	42
185	198	34
185	231	36
186	152	28
186	180	2
187	195	44
187	19	22
188	116	44
188	230	2
189	169	27
189	128	22
190	168	8
190	43	50
191	113	15
191	56	35
192	203	20
192	53	1
193	129	25
193	203	47
194	12	13
194	209	9
195	31	28
195	170	21
196	219	26
196	97	19
197	104	50
197	160	22
198	38	12
198	229	30
199	173	15
199	184	40
200	154	19
200	62	4
201	104	8
201	242	20
202	26	27
202	170	23
203	223	47
203	47	47
204	74	12
204	22	36
205	210	46
205	218	2
206	70	39
206	104	16
207	108	30
207	134	4
208	195	3
208	55	20
209	100	49
209	20	50
210	30	36
210	235	28
211	154	17
211	219	30
212	214	25
212	202	24
213	179	46
213	69	12
214	229	24
214	4	0
215	91	30
215	190	3
216	116	28
216	156	21
217	8	39
217	19	41
218	21	21
218	1	25
219	92	14
219	161	39
220	102	30
220	198	27
221	139	32
221	223	11
222	158	20
222	78	23
223	39	41
223	160	46
224	139	43
224	227	24
225	118	3
225	121	33
226	147	7
226	22	44
227	15	12
227	92	25
228	98	6
228	175	12
229	95	42
229	100	20
230	98	49
230	67	22
231	158	40
231	224	1
232	164	37
232	42	18
233	150	42
233	218	0
234	126	10
234	31	6
235	153	44
235	146	25
236	187	3
236	73	44
237	209	40
237	102	18
238	211	18
238	220	8
239	156	10
239	194	25
240	166	39
240	197	19
241	187	36
241	122	32
242	176	35
242	100	10
